AC [M+H]+
C-3H-9N-1,100.0,1,Neutral Loss
O-1,100.0,1,Fatty Acid Fragment
C7H14O2N1,100.0,1,Fragment
C4H5O2,999.0,1,Fragment
C3H10N,100.0,1,Fragment

---
CE [M+NH4]+
N-1H-4,999.0,1,Fatty Acid Neutral Loss
71.08617,75.0,1,Fragment
81.07041,75.0,1,Fragment
95.08596,75.0,1,Fragment
109.1014,75.0,1,Fragment
121.10143,75.0,1,Fragment
135.11678,75.0,1,Fragment
147.11671,75.0,1,Fragment
161.1324,75.0,1,Fragment
175.14813,75.0,1,Fragment
189.16356,75.0,1,Fragment
203.17917,75.0,1,Fragment
215.1788,75.0,1,Fragment
229.19461,75.0,1,Fragment
233.22592,75.0,1,Fragment
243.21069,75.0,1,Fragment
257.22537,75.0,1,Fragment
259.2421,75.0,1,Fragment
287.27304,75.0,1,Fragment

---
CL [M-2H]2-
152.995,100.0,1,Fragment
C0H0O0N0,999.0,1,Fatty Acid Fragment
C3H5O4P,100.0,1,Fatty Acid Fragment

---
CL [M-H]-
C0H0O0N0,999.0,1,Fatty Acid Fragment
152.9958,500.0,1,Fragment
C3H5O4P1,100.0,1,Fatty Acid Fragment
C3H7O5P1,100.0,1,Fatty Acid Fragment
C3H6O4P1,200.0,1,Cardiolipin DG Fragment
C6H11O8P2,50.0,1,Cardiolipin DG Fragment

---
Cer [M+Ac-H]-
-60.01969,750.0,1,Neutral Loss
C1O1,400.0,1,Sphingoid Fragment
C3H2O1,300.0,1,Sphingoid Fragment
C2H3N1O-1,999.0,1,Fatty Acid Fragment
C2H3N1,150.0,1,Fatty Acid Fragment
O-1H-2,250.0,1,Fatty Acid Fragment
N1H1O-1,200.0,1,Fatty Acid Fragment
H0,200.0,1,Fatty Acid Fragment

---
Cer [M+H]+
C3H7N1,80.0,1,Sphingoid Fragment
C3H5N1,999.0,1,Sphingoid Fragment
C3H7N1O1,50.0,1,Sphingoid Fragment
C2H5N1,60.0,1,Sphingoid Fragment

---
CerNP [M+Ac-H]-
C-2H-4O-2,500.0,1,Neutral Loss
C3H5N1,500.0,1,Fatty Acid Fragment
C2H5N1,500.0,1,Fatty Acid Fragment
N1H1O-1,200.0,1,Fatty Acid Fragment
H0,999.0,1,Fatty Acid Fragment
C2H3O2N1,50.0,1,Sphingoid Fragment
C2O2,500.0,1,Sphingoid Fragment
C1O2,100.0,1,Sphingoid Fragment
C3H6N1O2,150.0,1,Fragment

---
CerNP [M-H]-
C3H5N1O1,500.0,1,Fatty Acid Fragment
C2H5N1O1,500.0,1,Fatty Acid Fragment
N1H1O,200.0,1,Fatty Acid Fragment
H0O1,999.0,1,Fatty Acid Fragment
C2H3O2N1,50.0,1,Sphingoid Fragment
C2O2,500.0,1,Sphingoid Fragment
C1O2,100.0,1,Sphingoid Fragment
C3H6N1O2,150.0,1,Fragment

---
CerNP-OH [M+Ac-H]-
C-2H-4O-2,500.0,1,Neutral Loss
C3H5N1O1,500.0,1,Fatty Acid Fragment
C2H5N1O1,500.0,1,Fatty Acid Fragment
N1H1O,200.0,1,Fatty Acid Fragment
H0O1,999.0,1,Fatty Acid Fragment
C2H3O2N1,50.0,1,Sphingoid Fragment
C2O2,500.0,1,Sphingoid Fragment
C1O2,100.0,1,Sphingoid Fragment
C3H6N1O2,150.0,1,Fragment
C-1H-2O-1,200.0,1,Fatty Acid Fragment

---
CerNP-OH [M-H]-
C3H5N1,500.0,1,Fatty Acid Fragment
C2H5N1,500.0,1,Fatty Acid Fragment
N1H1O-1,200.0,1,Fatty Acid Fragment
H0,999.0,1,Fatty Acid Fragment
C2H3O2N1,50.0,1,Sphingoid Fragment
C2O2,500.0,1,Sphingoid Fragment
C1O2,100.0,1,Sphingoid Fragment
C3H6N1O2,150.0,1,Fragment
C-1H-2O-1,200.0,1,Fatty Acid Fragment

---
CerP [M+H]+
H-2O-1,100.0,1,Neutral Loss
H-3P-1O-4,100.0,1,Neutral Loss
H-5P-1O-5,100.0,1,Neutral Loss
C3H5N1,999.0,1,Sphingoid Fragment
C2H4O2N1,50.0,1,Sphingoid Fragment

---
CerP [M-H]-
H2O2P1,400.0,1,Fragment
P1O3,999.0,1,Fragment

---
